eventType,eventTimestamp,orderID,instrumentID,side,quantity,price,trader,leavesQuantity,assetClass,timeSinceLastUpdate,within15Secs,alert
new,2015.04.20D15:08:17.605142496,HOR_NSM__oid1962848,FB.OQ,B,5,220.32,NSM_trader338,5,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:18.605142496,HOR_NSM__oid1962848,FB.OQ,B,5,220.32,NSM_trader338,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:21.161318362,HOR_NSM__oid1963447,FB.OQ,B,2,220.32,NSM_trader339,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:22.161318362,HOR_NSM__oid1963447,FB.OQ,B,2,220.32,NSM_trader339,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:24.001380297,HOR_NSM__oid1963781,FB.OQ,S,2,220.32,NSM_trader340,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:25.001380297,HOR_NSM__oid1963781,FB.OQ,S,2,220.32,NSM_trader340,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:29.150393972,HOR_NSM__oid1964119,FB.OQ,S,1,220.34,NSM_trader341,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:30.150393972,HOR_NSM__oid1964119,FB.OQ,S,1,220.34,NSM_trader341,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:30.934053755,HOR_NSM__oid1964355,FB.OQ,S,1,220.34,NSM_trader342,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:31.934053755,HOR_NSM__oid1964355,FB.OQ,S,1,220.34,NSM_trader342,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:39.345393025,HOR_NSM__oid1964984,FB.OQ,S,8,220.33,NSM_trader343,8,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:40.290245834,HOR_NSM__oid1965071,FB.OQ,B,1,220.27,NSM_trader344,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:40.345393025,HOR_NSM__oid1964984,FB.OQ,S,8,220.33,NSM_trader343,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:41.290245834,HOR_NSM__oid1965071,FB.OQ,B,1,220.27,NSM_trader344,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:44.638446417,HOR_NSM__oid1965326,FB.OQ,S,3,220.3,NSM_trader345,3,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:08:45.638446417,HOR_NSM__oid1965326,FB.OQ,S,8,220.3,NSM_trader345,8,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:46.638446417,HOR_NSM__oid1965326,FB.OQ,S,8,220.3,NSM_trader345,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:48.038659584,HOR_NSM__oid1965978,FB.OQ,B,1,220.26,NSM_trader346,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:48.289733594,HOR_NSM__oid1966007,FB.OQ,S,9,220.31,NSM_trader347,9,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:48.294102075,HOR_NSM__oid1966022,FB.OQ,S,1,220.33,NSM_trader348,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:48.797850467,HOR_NSM__oid1966131,FB.OQ,B,2,220.33,NSM_trader349,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:48.970736357,HOR_NSM__oid1966158,FB.OQ,B,1,220.37,NSM_trader350,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:49.038659584,HOR_NSM__oid1965978,FB.OQ,B,1,220.26,NSM_trader346,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:49.289733594,HOR_NSM__oid1966007,FB.OQ,S,9,220.31,NSM_trader347,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:49.294102075,HOR_NSM__oid1966022,FB.OQ,S,1,220.33,NSM_trader348,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:49.797850467,HOR_NSM__oid1966131,FB.OQ,B,2,220.33,NSM_trader349,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:49.970736357,HOR_NSM__oid1966158,FB.OQ,B,1,220.37,NSM_trader350,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:50.788796177,HOR_NSM__oid1966517,FB.OQ,S,6,220.4,NSM_trader351,6,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:51.172896716,HOR_NSM__oid1966547,FB.OQ,B,1,220.43,NSM_trader352,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:51.788796177,HOR_NSM__oid1966517,FB.OQ,S,6,220.4,NSM_trader351,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:52.172896716,HOR_NSM__oid1966547,FB.OQ,B,1,220.43,NSM_trader352,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:52.220932383,HOR_NSM__oid1966618,FB.OQ,S,4,220.45,NSM_trader353,4,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:08:53.220932383,HOR_NSM__oid1966618,FB.OQ,S,4,220.45,NSM_trader353,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:08:59.889343779,HOR_NSM__oid1967691,FB.OQ,S,6,220.45,NSM_trader354,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:00.889343779,HOR_NSM__oid1967691,FB.OQ,S,6,220.45,NSM_trader354,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:01.199420654,HOR_NSM__oid1967898,FB.OQ,S,2,220.44,NSM_trader355,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:01.693517642,HOR_NSM__oid1968000,FB.OQ,B,2,220.43,NSM_demoTrader,2,EQUITY_EXCHANGE,0D00:01:15.460261087,FALSE,
filled,2015.04.20D15:09:02.199420654,HOR_NSM__oid1967898,FB.OQ,S,2,220.44,NSM_trader355,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:02.693517642,HOR_NSM__oid1968000,FB.OQ,B,2,220.43,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:03.678641724,HOR_NSM__oid1968304,FB.OQ,S,1,220.47,NSM_demoTrader,1,EQUITY_EXCHANGE,0D00:00:01.985124082,TRUE,
new,2015.04.20D15:09:03.833851138,HOR_NSM__oid1968374,FB.OQ,S,2,220.45,NSM_trader358,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:04.678641724,HOR_NSM__oid1968304,FB.OQ,S,1,220.47,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:04.833851138,HOR_NSM__oid1968374,FB.OQ,S,2,220.45,NSM_trader358,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:05.401711485,HOR_NSM__oid1968581,FB.OQ,B,3,220.4,NSM_trader359,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:06.245845087,HOR_NSM__oid1968712,FB.OQ,B,1,220.45,NSM_trader360,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:06.401711485,HOR_NSM__oid1968581,FB.OQ,B,3,220.4,NSM_trader359,0,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:09:07.245845087,HOR_NSM__oid1968712,FB.OQ,B,6,220.45,NSM_trader360,6,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:07.529927455,HOR_NSM__oid1968799,FB.OQ,S,2,220.48,NSM_trader361,2,EQUITY_EXCHANGE,,FALSE,
partiallyFilled,2015.04.20D15:09:08.245845087,HOR_NSM__oid1968712,FB.OQ,B,6,220.45,NSM_trader360,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:08.529927455,HOR_NSM__oid1968799,FB.OQ,S,2,220.48,NSM_trader361,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:09.245845087,HOR_NSM__oid1968712,FB.OQ,B,6,220.45,NSM_trader360,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:12.585044584,HOR_NSM__oid1969594,FB.OQ,S,1,220.45,NSM_trader362,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:13.585044584,HOR_NSM__oid1969594,FB.OQ,S,1,220.45,NSM_trader362,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:14.397201795,HOR_NSM__oid1969882,FB.OQ,B,1,220.37,NSM_trader363,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:15.073389771,HOR_NSM__oid1970032,FB.OQ,S,1,220.38,NSM_trader364,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:15.397201795,HOR_NSM__oid1969882,FB.OQ,B,1,220.37,NSM_trader363,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:15.417397811,HOR_NSM__oid1970150,FB.OQ,S,1,220.34,NSM_trader365,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:16.073389771,HOR_NSM__oid1970032,FB.OQ,S,1,220.38,NSM_trader364,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:16.417397811,HOR_NSM__oid1970150,FB.OQ,S,1,220.34,NSM_trader365,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:18.345588993,HOR_NSM__oid1970774,FB.OQ,B,1,220.3,NSM_trader366,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:19.345588993,HOR_NSM__oid1970774,FB.OQ,B,1,220.3,NSM_trader366,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:20.061693579,HOR_NSM__oid1971027,FB.OQ,S,1,220.3,NSM_trader367,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:20.717733995,HOR_NSM__oid1971085,FB.OQ,S,5,220.34,NSM_trader368,5,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:21.061693579,HOR_NSM__oid1971027,FB.OQ,S,1,220.3,NSM_trader367,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:21.717733995,HOR_NSM__oid1971085,FB.OQ,S,5,220.34,NSM_trader368,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:22.045855852,HOR_NSM__oid1971271,FB.OQ,B,1,220.27,NSM_trader369,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:23.045855852,HOR_NSM__oid1971271,FB.OQ,B,1,220.27,NSM_trader369,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:24.918011301,HOR_NSM__oid1971889,FB.OQ,S,1,220.32,NSM_trader370,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:25.918011301,HOR_NSM__oid1971889,FB.OQ,S,1,220.32,NSM_trader370,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:26.649152403,HOR_NSM__oid1972015,FB.OQ,B,21,220.25,NSM_trader371,21,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:27.354787343,HOR_NSM__oid1972047,FB.OQ,B,1,220.22,NSM_trader372,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:27.649152403,HOR_NSM__oid1972015,FB.OQ,B,21,220.25,NSM_trader371,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:28.354787343,HOR_NSM__oid1972047,FB.OQ,B,1,220.22,NSM_trader372,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:31.815498890,HOR_NSM__oid1972584,FB.OQ,S,1,220.24,NSM_trader373,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:32.815498890,HOR_NSM__oid1972584,FB.OQ,S,1,220.24,NSM_trader373,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:37.149417482,HOR_NSM__oid1973479,FB.OQ,S,3,220.24,NSM_trader374,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:38.149417482,HOR_NSM__oid1973479,FB.OQ,S,3,220.24,NSM_trader374,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:38.945960517,HOR_NSM__oid1973757,FB.OQ,S,10,220.26,NSM_trader375,10,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:09:39.945960517,HOR_NSM__oid1973757,FB.OQ,S,15,220.26,NSM_trader375,15,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:09:40.945960517,HOR_NSM__oid1973757,FB.OQ,S,20,220.26,NSM_trader375,20,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:41.945960517,HOR_NSM__oid1973757,FB.OQ,S,20,220.26,NSM_trader375,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:42.005744459,HOR_NSM__oid1973996,FB.OQ,B,5,220.21,NSM_trader376,5,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:42.178159868,HOR_NSM__oid1974021,FB.OQ,B,1,220.17,NSM_trader377,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:43.005744459,HOR_NSM__oid1973996,FB.OQ,B,5,220.21,NSM_trader376,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:43.178159868,HOR_NSM__oid1974021,FB.OQ,B,1,220.17,NSM_trader377,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:44.044554315,HOR_NSM__oid1974274,FB.OQ,S,12,220.21,NSM_trader378,12,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:45.044554315,HOR_NSM__oid1974274,FB.OQ,S,12,220.21,NSM_trader378,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:50.121123322,HOR_NSM__oid1975040,FB.OQ,B,1,220.17,NSM_trader379,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:51.121123322,HOR_NSM__oid1975040,FB.OQ,B,1,220.17,NSM_trader379,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:51.947414132,HOR_NSM__oid1975453,FB.OQ,S,12,220.21,NSM_trader380,12,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:51.947559285,HOR_NSM__oid1975468,FB.OQ,S,2,220.21,NSM_trader381,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:51.957748594,HOR_NSM__oid1975497,FB.OQ,S,1,220.25,NSM_trader382,1,EQUITY_EXCHANGE,,FALSE,
partiallyFilled,2015.04.20D15:09:52.947414132,HOR_NSM__oid1975453,FB.OQ,S,12,220.21,NSM_trader380,12,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:52.947559285,HOR_NSM__oid1975468,FB.OQ,S,2,220.21,NSM_trader381,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:52.957748594,HOR_NSM__oid1975497,FB.OQ,S,1,220.25,NSM_trader382,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:53.425857942,HOR_NSM__oid1975741,FB.OQ,S,9,220.25,NSM_trader383,9,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:53.947414132,HOR_NSM__oid1975453,FB.OQ,S,12,220.21,NSM_trader380,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:54.425857942,HOR_NSM__oid1975741,FB.OQ,S,9,220.25,NSM_trader383,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:55.437579663,HOR_NSM__oid1976056,FB.OQ,B,1,220.16,NSM_trader384,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:56.437579663,HOR_NSM__oid1976056,FB.OQ,B,1,220.16,NSM_trader384,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:56.709315394,HOR_NSM__oid1976210,FB.OQ,S,1,220.19,NSM_trader385,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:57.394116314,HOR_NSM__oid1976343,FB.OQ,B,2,220.17,NSM_trader386,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:57.709315394,HOR_NSM__oid1976210,FB.OQ,S,1,220.19,NSM_trader385,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:58.138144396,HOR_NSM__oid1976461,FB.OQ,B,1,220.18,NSM_trader387,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:58.394116314,HOR_NSM__oid1976343,FB.OQ,B,2,220.17,NSM_trader386,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:09:59.138144396,HOR_NSM__oid1976461,FB.OQ,B,1,220.18,NSM_trader387,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:09:59.646072799,HOR_NSM__oid1976630,FB.OQ,S,3,220.19,NSM_trader388,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:00.646072799,HOR_NSM__oid1976630,FB.OQ,S,3,220.19,NSM_trader388,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:01.113026240,HOR_NSM__oid1976783,FB.OQ,S,6,220.2,NSM_trader389,6,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:01.117393625,HOR_NSM__oid1976807,FB.OQ,S,1,220.22,NSM_trader390,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:01.305394354,HOR_NSM__oid1976846,FB.OQ,S,7,220.23,NSM_trader391,7,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:01.313413978,HOR_NSM__oid1976861,FB.OQ,B,1,220.25,NSM_trader392,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:01.385317445,HOR_NSM__oid1976895,FB.OQ,S,1,220.29,NSM_trader393,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:01.425412743,HOR_NSM__oid1976913,FB.OQ,S,1,220.3,NSM_trader394,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:02.113026240,HOR_NSM__oid1976783,FB.OQ,S,6,220.2,NSM_trader389,0,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:10:02.117393625,HOR_NSM__oid1976807,FB.OQ,S,6,220.22,NSM_trader390,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:02.305394354,HOR_NSM__oid1976846,FB.OQ,S,7,220.23,NSM_trader391,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:02.313413978,HOR_NSM__oid1976861,FB.OQ,B,1,220.25,NSM_trader392,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:02.385317445,HOR_NSM__oid1976895,FB.OQ,S,1,220.29,NSM_trader393,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:02.425412743,HOR_NSM__oid1976913,FB.OQ,S,1,220.3,NSM_trader394,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:03.117393625,HOR_NSM__oid1976807,FB.OQ,S,6,220.22,NSM_trader390,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:03.221529434,HOR_NSM__oid1977074,FB.OQ,S,2,220.27,NSM_trader395,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:03.485544878,HOR_NSM__oid1977124,FB.OQ,S,1,220.26,NSM_trader396,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:03.712914231,HOR_NSM__oid1977169,FB.OQ,B,2,220.2,NSM_trader397,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:04.017460638,HOR_NSM__oid1977205,FB.OQ,S,2,220.22,NSM_demoTrader,2,EQUITY_EXCHANGE,0D00:01:00.338818914,FALSE,
filled,2015.04.20D15:10:04.221529434,HOR_NSM__oid1977074,FB.OQ,S,2,220.27,NSM_trader395,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:04.485544878,HOR_NSM__oid1977124,FB.OQ,S,1,220.26,NSM_trader396,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:04.677512940,HOR_NSM__oid1977265,FB.OQ,S,2,220.22,NSM_trader399,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:04.712914231,HOR_NSM__oid1977169,FB.OQ,B,2,220.2,NSM_trader397,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:05.017460638,HOR_NSM__oid1977205,FB.OQ,S,2,220.22,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:05.677512940,HOR_NSM__oid1977265,FB.OQ,S,2,220.22,NSM_trader399,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:06.937774171,HOR_NSM__oid1977626,FB.OQ,B,1,220.17,NSM_trader400,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:06.976756195,HOR_NSM__oid1977655,FB.OQ,B,1,220.22,NSM_trader401,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:07.509809269,HOR_NSM__oid1977727,FB.OQ,B,3,220.24,NSM_trader402,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:07.937774171,HOR_NSM__oid1977626,FB.OQ,B,1,220.17,NSM_trader400,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:07.976756195,HOR_NSM__oid1977655,FB.OQ,B,1,220.22,NSM_trader401,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:08.509809269,HOR_NSM__oid1977727,FB.OQ,B,3,220.24,NSM_trader402,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:08.729887101,HOR_NSM__oid1977860,FB.OQ,B,1,220.2,NSM_trader403,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:09.405921116,HOR_NSM__oid1977947,FB.OQ,S,3,220.26,NSM_trader404,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:09.729887101,HOR_NSM__oid1977860,FB.OQ,B,1,220.2,NSM_trader403,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:10.405921116,HOR_NSM__oid1977947,FB.OQ,S,3,220.26,NSM_trader404,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:10.477987119,HOR_NSM__oid1978088,FB.OQ,S,3,220.23,NSM_trader405,3,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:10:11.477987119,HOR_NSM__oid1978088,FB.OQ,S,8,220.23,NSM_trader405,8,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:12.477987119,HOR_NSM__oid1978088,FB.OQ,S,8,220.23,NSM_trader405,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:14.461753682,HOR_NSM__oid1978576,FB.OQ,B,1,220.2,NSM_trader406,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:14.865432093,HOR_NSM__oid1978629,FB.OQ,B,1,220.22,NSM_trader407,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:15.461753682,HOR_NSM__oid1978576,FB.OQ,B,1,220.2,NSM_trader406,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:15.865432093,HOR_NSM__oid1978629,FB.OQ,B,1,220.22,NSM_trader407,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:17.233951533,HOR_NSM__oid1978796,FB.OQ,S,2,220.31,NSM_trader408,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:18.233951533,HOR_NSM__oid1978796,FB.OQ,S,2,220.31,NSM_trader408,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:22.197697502,HOR_NSM__oid1979638,FB.OQ,B,2,220.2,NSM_trader409,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:23.197697502,HOR_NSM__oid1979638,FB.OQ,B,2,220.2,NSM_trader409,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:23.400790898,HOR_NSM__oid1979911,FB.OQ,S,1,220.24,NSM_trader410,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:24.400790898,HOR_NSM__oid1979911,FB.OQ,S,1,220.24,NSM_trader410,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:25.400975047,HOR_NSM__oid1980184,FB.OQ,S,3,220.19,NSM_trader411,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:25.936987248,HOR_NSM__oid1980314,FB.OQ,S,5,220.18,NSM_trader412,5,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:26.400975047,HOR_NSM__oid1980184,FB.OQ,S,3,220.19,NSM_trader411,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:26.936987248,HOR_NSM__oid1980314,FB.OQ,S,5,220.18,NSM_trader412,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:28.841030438,HOR_NSM__oid1980683,FB.OQ,S,1,220.16,NSM_trader413,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:28.885189240,HOR_NSM__oid1980703,FB.OQ,S,6,220.18,NSM_demoTrader,6,EQUITY_EXCHANGE,0D00:00:24.867728602,FALSE,
new,2015.04.20D15:10:29.318015382,HOR_NSM__oid1980767,FB.OQ,B,2,220.11,NSM_trader415,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:29.693232358,HOR_NSM__oid1980808,FB.OQ,B,2,220.12,NSM_trader416,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:29.841030438,HOR_NSM__oid1980683,FB.OQ,S,1,220.16,NSM_trader413,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:29.885189240,HOR_NSM__oid1980703,FB.OQ,S,6,220.18,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:30.093288105,HOR_NSM__oid1980880,FB.OQ,B,3,220.11,NSM_trader417,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:30.318015382,HOR_NSM__oid1980767,FB.OQ,B,2,220.11,NSM_trader415,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:30.693232358,HOR_NSM__oid1980808,FB.OQ,B,2,220.12,NSM_trader416,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:31.061135230,HOR_NSM__oid1981003,FB.OQ,S,3,220.16,NSM_demoTrader,3,EQUITY_EXCHANGE,0D00:00:02.175945990,TRUE,
filled,2015.04.20D15:10:31.093288105,HOR_NSM__oid1980880,FB.OQ,B,3,220.11,NSM_trader417,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:31.101265184,HOR_NSM__oid1981020,FB.OQ,S,3,220.16,NSM_trader419,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:32.061135230,HOR_NSM__oid1981003,FB.OQ,S,3,220.16,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:10:32.101265184,HOR_NSM__oid1981020,FB.OQ,S,3,220.16,NSM_trader419,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:10:32.373407019,HOR_NSM__oid1981187,FB.OQ,B,4,220.1,NSM_trader420,4,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:10:33.373407019,HOR_NSM__oid1981187,FB.OQ,B,9,220.1,NSM_trader420,9,EQUITY_EXCHANGE,,FALSE,
